,SiteName,LocationName,GenericLocation,Session,Date,Day,OrdDay,Covers
40760,Quaglinos,Bar,Bar,Dinner,2020-01-14,Tuesday,2_Tuesday,8
40761,Quaglinos,Bar,Bar,Dinner,2020-01-15,Wednesday,3_Wednesday,17
40762,Quaglinos,Bar,Bar,Dinner,2020-01-16,Thursday,4_Thursday,13
40763,Quaglinos,Bar,Bar,Dinner,2020-01-17,Friday,5_Friday,51
40764,Quaglinos,Bar,Bar,Dinner,2020-01-18,Saturday,6_Saturday,47
40765,Quaglinos,Bar,Bar,Dinner,2020-01-20,Monday,1_Monday,2
40766,Quaglinos,Bar,Bar,Dinner,2020-01-22,Wednesday,3_Wednesday,22
40767,Quaglinos,Bar,Bar,Dinner,2020-01-23,Thursday,4_Thursday,32
40768,Quaglinos,Bar,Bar,Dinner,2020-01-24,Friday,5_Friday,51
40769,Quaglinos,Bar,Bar,Dinner,2020-01-25,Saturday,6_Saturday,47
40770,Quaglinos,Bar,Bar,Dinner,2020-01-27,Monday,1_Monday,9
40771,Quaglinos,Bar,Bar,Dinner,2020-01-29,Wednesday,3_Wednesday,21
40772,Quaglinos,Bar,Bar,Dinner,2020-01-30,Thursday,4_Thursday,35
40773,Quaglinos,Bar,Bar,Dinner,2020-02-01,Saturday,6_Saturday,52
40774,Quaglinos,Bar,Bar,Dinner,2020-02-03,Monday,1_Monday,2
40775,Quaglinos,Bar,Bar,Dinner,2020-02-04,Tuesday,2_Tuesday,20
40776,Quaglinos,Bar,Bar,Dinner,2020-02-05,Wednesday,3_Wednesday,43
40777,Quaglinos,Bar,Bar,Dinner,2020-02-06,Thursday,4_Thursday,19
40778,Quaglinos,Bar,Bar,Dinner,2020-02-07,Friday,5_Friday,79
40779,Quaglinos,Bar,Bar,Dinner,2020-02-08,Saturday,6_Saturday,36
40780,Quaglinos,Bar,Bar,Dinner,2020-02-10,Monday,1_Monday,4
40781,Quaglinos,Bar,Bar,Dinner,2020-02-11,Tuesday,2_Tuesday,19
40782,Quaglinos,Bar,Bar,Dinner,2020-02-12,Wednesday,3_Wednesday,30
40783,Quaglinos,Bar,Bar,Dinner,2020-02-13,Thursday,4_Thursday,40
40784,Quaglinos,Bar,Bar,Dinner,2020-02-14,Friday,5_Friday,63
40785,Quaglinos,Bar,Bar,Dinner,2020-02-15,Saturday,6_Saturday,30
40786,Quaglinos,Bar,Bar,Dinner,2020-02-17,Monday,1_Monday,24
40787,Quaglinos,Bar,Bar,Dinner,2020-02-18,Tuesday,2_Tuesday,19
40788,Quaglinos,Bar,Bar,Dinner,2020-02-19,Wednesday,3_Wednesday,24
40789,Quaglinos,Bar,Bar,Dinner,2020-02-20,Thursday,4_Thursday,6
40790,Quaglinos,Bar,Bar,Dinner,2020-02-21,Friday,5_Friday,59
40791,Quaglinos,Bar,Bar,Dinner,2020-02-22,Saturday,6_Saturday,28
40792,Quaglinos,Bar,Bar,Dinner,2020-02-24,Monday,1_Monday,13
40793,Quaglinos,Bar,Bar,Dinner,2020-02-26,Wednesday,3_Wednesday,9
40794,Quaglinos,Bar,Bar,Dinner,2020-02-27,Thursday,4_Thursday,21
40795,Quaglinos,Bar,Bar,Dinner,2020-02-28,Friday,5_Friday,46
40796,Quaglinos,Bar,Bar,Dinner,2020-02-29,Saturday,6_Saturday,59
40797,Quaglinos,Bar,Bar,Dinner,2020-03-03,Tuesday,2_Tuesday,5
40798,Quaglinos,Bar,Bar,Dinner,2020-03-04,Wednesday,3_Wednesday,22
40830,Quaglinos,Bar,Bar,Lunch,2019-02-01,Friday,5_Friday,4
40831,Quaglinos,Bar,Bar,Lunch,2019-02-02,Saturday,6_Saturday,38
40832,Quaglinos,Bar,Bar,Lunch,2019-02-03,Sunday,7_Sunday,5
40833,Quaglinos,Bar,Bar,Lunch,2019-02-04,Monday,1_Monday,2
40834,Quaglinos,Bar,Bar,Lunch,2019-02-05,Tuesday,2_Tuesday,4
40835,Quaglinos,Bar,Bar,Lunch,2019-02-09,Saturday,6_Saturday,38
40836,Quaglinos,Bar,Bar,Lunch,2019-02-10,Sunday,7_Sunday,20
40837,Quaglinos,Bar,Bar,Lunch,2019-02-13,Wednesday,3_Wednesday,2
40838,Quaglinos,Bar,Bar,Lunch,2019-02-14,Thursday,4_Thursday,4
40839,Quaglinos,Bar,Bar,Lunch,2019-02-15,Friday,5_Friday,2
40840,Quaglinos,Bar,Bar,Lunch,2019-02-16,Saturday,6_Saturday,17
40841,Quaglinos,Bar,Bar,Lunch,2019-02-17,Sunday,7_Sunday,2
40842,Quaglinos,Bar,Bar,Lunch,2019-02-19,Tuesday,2_Tuesday,7
40843,Quaglinos,Bar,Bar,Lunch,2019-02-20,Wednesday,3_Wednesday,4
40844,Quaglinos,Bar,Bar,Lunch,2019-02-22,Friday,5_Friday,4
40845,Quaglinos,Bar,Bar,Lunch,2019-02-23,Saturday,6_Saturday,11
40846,Quaglinos,Bar,Bar,Lunch,2019-02-24,Sunday,7_Sunday,5
40847,Quaglinos,Bar,Bar,Lunch,2019-02-26,Tuesday,2_Tuesday,5
40848,Quaglinos,Bar,Bar,Lunch,2019-02-28,Thursday,4_Thursday,17
40849,Quaglinos,Bar,Bar,Lunch,2019-03-01,Friday,5_Friday,2
40850,Quaglinos,Bar,Bar,Lunch,2019-03-02,Saturday,6_Saturday,21
40851,Quaglinos,Bar,Bar,Lunch,2019-03-03,Sunday,7_Sunday,1
40852,Quaglinos,Bar,Bar,Lunch,2019-03-04,Monday,1_Monday,2
40853,Quaglinos,Bar,Bar,Lunch,2019-03-06,Wednesday,3_Wednesday,3
41033,Quaglinos,Bar,Bar,Lunch,2020-01-02,Thursday,4_Thursday,2
41034,Quaglinos,Bar,Bar,Lunch,2020-01-03,Friday,5_Friday,2
41035,Quaglinos,Bar,Bar,Lunch,2020-01-11,Saturday,6_Saturday,6
41036,Quaglinos,Bar,Bar,Lunch,2020-01-12,Sunday,7_Sunday,5
41037,Quaglinos,Bar,Bar,Lunch,2020-01-14,Tuesday,2_Tuesday,8
41038,Quaglinos,Bar,Bar,Lunch,2020-01-17,Friday,5_Friday,2
41039,Quaglinos,Bar,Bar,Lunch,2020-01-18,Saturday,6_Saturday,24
41040,Quaglinos,Bar,Bar,Lunch,2020-01-22,Wednesday,3_Wednesday,2
41041,Quaglinos,Bar,Bar,Lunch,2020-01-25,Saturday,6_Saturday,8
41042,Quaglinos,Bar,Bar,Lunch,2020-01-26,Sunday,7_Sunday,16
41043,Quaglinos,Bar,Bar,Lunch,2020-02-01,Saturday,6_Saturday,34
41044,Quaglinos,Bar,Bar,Lunch,2020-02-03,Monday,1_Monday,2
41045,Quaglinos,Bar,Bar,Lunch,2020-02-07,Friday,5_Friday,2
41046,Quaglinos,Bar,Bar,Lunch,2020-02-08,Saturday,6_Saturday,33
41047,Quaglinos,Bar,Bar,Lunch,2020-02-09,Sunday,7_Sunday,6
41048,Quaglinos,Bar,Bar,Lunch,2020-02-15,Saturday,6_Saturday,34
41049,Quaglinos,Bar,Bar,Lunch,2020-02-16,Sunday,7_Sunday,30
41050,Quaglinos,Bar,Bar,Lunch,2020-02-20,Thursday,4_Thursday,2
41051,Quaglinos,Bar,Bar,Lunch,2020-02-21,Friday,5_Friday,5
41052,Quaglinos,Bar,Bar,Lunch,2020-02-22,Saturday,6_Saturday,20
41053,Quaglinos,Bar,Bar,Lunch,2020-02-23,Sunday,7_Sunday,4
41054,Quaglinos,Bar,Bar,Lunch,2020-02-29,Saturday,6_Saturday,21
41055,Quaglinos,Bar,Bar,Lunch,2020-03-01,Sunday,7_Sunday,14
41056,Quaglinos,Bar,Bar,Lunch,2020-03-02,Monday,1_Monday,2
41057,Quaglinos,Bar,Bar,Lunch,2020-03-03,Tuesday,2_Tuesday,5
41058,Quaglinos,Bar,Bar,Lunch,2020-03-04,Wednesday,3_Wednesday,5
41059,Quaglinos,Bar,Bar,Lunch,2020-03-05,Thursday,4_Thursday,1
41085,Quaglinos,Bar,Bar,Night,2019-02-01,Friday,5_Friday,36
41086,Quaglinos,Bar,Bar,Night,2019-02-02,Saturday,6_Saturday,46
41087,Quaglinos,Bar,Bar,Night,2019-02-06,Wednesday,3_Wednesday,25
41088,Quaglinos,Bar,Bar,Night,2019-02-07,Thursday,4_Thursday,8
41089,Quaglinos,Bar,Bar,Night,2019-02-08,Friday,5_Friday,66
41090,Quaglinos,Bar,Bar,Night,2019-02-09,Saturday,6_Saturday,41
41091,Quaglinos,Bar,Bar,Night,2019-02-13,Wednesday,3_Wednesday,8
41092,Quaglinos,Bar,Bar,Night,2019-02-14,Thursday,4_Thursday,30
41093,Quaglinos,Bar,Bar,Night,2019-02-15,Friday,5_Friday,35
41094,Quaglinos,Bar,Bar,Night,2019-02-16,Saturday,6_Saturday,70
41095,Quaglinos,Bar,Bar,Night,2019-02-17,Sunday,7_Sunday,6
41096,Quaglinos,Bar,Bar,Night,2019-02-19,Tuesday,2_Tuesday,2
41097,Quaglinos,Bar,Bar,Night,2019-02-20,Wednesday,3_Wednesday,29
41098,Quaglinos,Bar,Bar,Night,2019-02-21,Thursday,4_Thursday,22
41099,Quaglinos,Bar,Bar,Night,2019-02-22,Friday,5_Friday,39
41100,Quaglinos,Bar,Bar,Night,2019-02-23,Saturday,6_Saturday,28
41101,Quaglinos,Bar,Bar,Night,2019-02-27,Wednesday,3_Wednesday,5
41102,Quaglinos,Bar,Bar,Night,2019-02-28,Thursday,4_Thursday,21
41103,Quaglinos,Bar,Bar,Night,2019-03-01,Friday,5_Friday,12
41104,Quaglinos,Bar,Bar,Night,2019-03-02,Saturday,6_Saturday,51
41105,Quaglinos,Bar,Bar,Night,2019-03-06,Wednesday,3_Wednesday,12
41106,Quaglinos,Bar,Bar,Night,2019-03-07,Thursday,4_Thursday,39
41304,Quaglinos,Bar,Bar,Night,2020-01-03,Friday,5_Friday,19
41305,Quaglinos,Bar,Bar,Night,2020-01-04,Saturday,6_Saturday,19
41306,Quaglinos,Bar,Bar,Night,2020-01-07,Tuesday,2_Tuesday,2
41307,Quaglinos,Bar,Bar,Night,2020-01-08,Wednesday,3_Wednesday,17
41308,Quaglinos,Bar,Bar,Night,2020-01-09,Thursday,4_Thursday,4
41309,Quaglinos,Bar,Bar,Night,2020-01-10,Friday,5_Friday,38
41310,Quaglinos,Bar,Bar,Night,2020-01-11,Saturday,6_Saturday,63
41311,Quaglinos,Bar,Bar,Night,2020-01-14,Tuesday,2_Tuesday,5
41312,Quaglinos,Bar,Bar,Night,2020-01-16,Thursday,4_Thursday,35
41313,Quaglinos,Bar,Bar,Night,2020-01-17,Friday,5_Friday,63
41314,Quaglinos,Bar,Bar,Night,2020-01-18,Saturday,6_Saturday,40
41315,Quaglinos,Bar,Bar,Night,2020-01-20,Monday,1_Monday,2
41316,Quaglinos,Bar,Bar,Night,2020-01-22,Wednesday,3_Wednesday,3
41317,Quaglinos,Bar,Bar,Night,2020-01-23,Thursday,4_Thursday,10
41318,Quaglinos,Bar,Bar,Night,2020-01-24,Friday,5_Friday,62
41319,Quaglinos,Bar,Bar,Night,2020-01-25,Saturday,6_Saturday,100
41320,Quaglinos,Bar,Bar,Night,2020-01-29,Wednesday,3_Wednesday,9
41321,Quaglinos,Bar,Bar,Night,2020-01-30,Thursday,4_Thursday,6
41322,Quaglinos,Bar,Bar,Night,2020-02-01,Saturday,6_Saturday,46
41323,Quaglinos,Bar,Bar,Night,2020-02-04,Tuesday,2_Tuesday,2
41324,Quaglinos,Bar,Bar,Night,2020-02-05,Wednesday,3_Wednesday,12
41325,Quaglinos,Bar,Bar,Night,2020-02-06,Thursday,4_Thursday,70
41326,Quaglinos,Bar,Bar,Night,2020-02-07,Friday,5_Friday,60
41327,Quaglinos,Bar,Bar,Night,2020-02-08,Saturday,6_Saturday,26
41328,Quaglinos,Bar,Bar,Night,2020-02-10,Monday,1_Monday,2
41329,Quaglinos,Bar,Bar,Night,2020-02-11,Tuesday,2_Tuesday,38
41330,Quaglinos,Bar,Bar,Night,2020-02-12,Wednesday,3_Wednesday,24
41331,Quaglinos,Bar,Bar,Night,2020-02-13,Thursday,4_Thursday,8
41332,Quaglinos,Bar,Bar,Night,2020-02-14,Friday,5_Friday,48
41333,Quaglinos,Bar,Bar,Night,2020-02-15,Saturday,6_Saturday,57
41334,Quaglinos,Bar,Bar,Night,2020-02-17,Monday,1_Monday,13
41335,Quaglinos,Bar,Bar,Night,2020-02-18,Tuesday,2_Tuesday,5
41336,Quaglinos,Bar,Bar,Night,2020-02-19,Wednesday,3_Wednesday,2
41337,Quaglinos,Bar,Bar,Night,2020-02-20,Thursday,4_Thursday,21
41338,Quaglinos,Bar,Bar,Night,2020-02-21,Friday,5_Friday,50
41339,Quaglinos,Bar,Bar,Night,2020-02-22,Saturday,6_Saturday,39
41340,Quaglinos,Bar,Bar,Night,2020-02-26,Wednesday,3_Wednesday,7
41341,Quaglinos,Bar,Bar,Night,2020-02-27,Thursday,4_Thursday,5
41342,Quaglinos,Bar,Bar,Night,2020-02-28,Friday,5_Friday,61
41343,Quaglinos,Bar,Bar,Night,2020-02-29,Saturday,6_Saturday,42
41344,Quaglinos,Bar,Bar,Night,2020-03-03,Tuesday,2_Tuesday,1
41345,Quaglinos,Bar,Bar,Night,2020-03-04,Wednesday,3_Wednesday,7
41353,Quaglinos,Events,Events & Ex Hires,Dinner,2020-01-21,Tuesday,2_Tuesday,2
41356,Quaglinos,Events,Events & Ex Hires,Night,2020-01-19,Sunday,7_Sunday,120
41360,Quaglinos,Exclusive Hire,Events & Ex Hires,Dinner,2020-02-11,Tuesday,2_Tuesday,2
41361,Quaglinos,Exclusive Hire,Events & Ex Hires,Dinner,2020-03-05,Thursday,4_Thursday,350
41366,Quaglinos,Exclusive Hire,Events & Ex Hires,Lunch,2020-02-25,Tuesday,2_Tuesday,1
41367,Quaglinos,Exclusive Hire,Events & Ex Hires,Night,2019-02-05,Tuesday,2_Tuesday,1
41368,Quaglinos,Exclusive Hire,Events & Ex Hires,Night,2019-02-12,Tuesday,2_Tuesday,3
41369,Quaglinos,Exclusive Hire,Events & Ex Hires,Night,2019-02-25,Monday,1_Monday,325
41370,Quaglinos,Exclusive Hire,Events & Ex Hires,Night,2019-02-26,Tuesday,2_Tuesday,400
41388,Quaglinos,Exclusive Hire,Events & Ex Hires,Night,2020-01-28,Tuesday,2_Tuesday,300
41389,Quaglinos,Exclusive Hire,Events & Ex Hires,Night,2020-01-31,Friday,5_Friday,1
41390,Quaglinos,Exclusive Hire,Events & Ex Hires,Night,2020-02-02,Sunday,7_Sunday,205
41391,Quaglinos,Exclusive Hire,Events & Ex Hires,Night,2020-03-02,Monday,1_Monday,1
41394,Quaglinos,PDR,PDR,Breakfast,2019-02-06,Wednesday,3_Wednesday,22
41395,Quaglinos,PDR,PDR,Breakfast,2019-02-28,Thursday,4_Thursday,18
41396,Quaglinos,PDR,PDR,Breakfast,2019-03-05,Tuesday,2_Tuesday,35
41397,Quaglinos,PDR,PDR,Breakfast,2019-03-07,Thursday,4_Thursday,28
41412,Quaglinos,PDR,PDR,Breakfast,2020-01-29,Wednesday,3_Wednesday,24
41413,Quaglinos,PDR,PDR,Breakfast,2020-02-04,Tuesday,2_Tuesday,27
41429,Quaglinos,PDR,PDR,Dinner,2019-02-02,Saturday,6_Saturday,10
41430,Quaglinos,PDR,PDR,Dinner,2019-02-07,Thursday,4_Thursday,28
41431,Quaglinos,PDR,PDR,Dinner,2019-02-08,Friday,5_Friday,14
41432,Quaglinos,PDR,PDR,Dinner,2019-02-11,Monday,1_Monday,20
41433,Quaglinos,PDR,PDR,Dinner,2019-02-12,Tuesday,2_Tuesday,24
41434,Quaglinos,PDR,PDR,Dinner,2019-02-13,Wednesday,3_Wednesday,27
41435,Quaglinos,PDR,PDR,Dinner,2019-02-14,Thursday,4_Thursday,12
41436,Quaglinos,PDR,PDR,Dinner,2019-02-15,Friday,5_Friday,60
41437,Quaglinos,PDR,PDR,Dinner,2019-02-16,Saturday,6_Saturday,1
41438,Quaglinos,PDR,PDR,Dinner,2019-02-18,Monday,1_Monday,24
41439,Quaglinos,PDR,PDR,Dinner,2019-02-21,Thursday,4_Thursday,33
41440,Quaglinos,PDR,PDR,Dinner,2019-02-27,Wednesday,3_Wednesday,33
41441,Quaglinos,PDR,PDR,Dinner,2019-02-28,Thursday,4_Thursday,35
41442,Quaglinos,PDR,PDR,Dinner,2019-03-04,Monday,1_Monday,9
41443,Quaglinos,PDR,PDR,Dinner,2019-03-05,Tuesday,2_Tuesday,14
41444,Quaglinos,PDR,PDR,Dinner,2019-03-06,Wednesday,3_Wednesday,20
41445,Quaglinos,PDR,PDR,Dinner,2019-03-07,Thursday,4_Thursday,10
41578,Quaglinos,PDR,PDR,Dinner,2020-01-09,Thursday,4_Thursday,22
41579,Quaglinos,PDR,PDR,Dinner,2020-01-12,Sunday,7_Sunday,19
41580,Quaglinos,PDR,PDR,Dinner,2020-01-13,Monday,1_Monday,23
41581,Quaglinos,PDR,PDR,Dinner,2020-01-14,Tuesday,2_Tuesday,42
41582,Quaglinos,PDR,PDR,Dinner,2020-01-15,Wednesday,3_Wednesday,8
41583,Quaglinos,PDR,PDR,Dinner,2020-01-16,Thursday,4_Thursday,8
41584,Quaglinos,PDR,PDR,Dinner,2020-01-17,Friday,5_Friday,1
41585,Quaglinos,PDR,PDR,Dinner,2020-01-20,Monday,1_Monday,29
41586,Quaglinos,PDR,PDR,Dinner,2020-01-22,Wednesday,3_Wednesday,19
41587,Quaglinos,PDR,PDR,Dinner,2020-01-27,Monday,1_Monday,15
41588,Quaglinos,PDR,PDR,Dinner,2020-02-01,Saturday,6_Saturday,19
41589,Quaglinos,PDR,PDR,Dinner,2020-02-04,Tuesday,2_Tuesday,11
41590,Quaglinos,PDR,PDR,Dinner,2020-02-07,Friday,5_Friday,27
41591,Quaglinos,PDR,PDR,Dinner,2020-02-08,Saturday,6_Saturday,35
41592,Quaglinos,PDR,PDR,Dinner,2020-02-13,Thursday,4_Thursday,38
41593,Quaglinos,PDR,PDR,Dinner,2020-02-19,Wednesday,3_Wednesday,13
41594,Quaglinos,PDR,PDR,Dinner,2020-02-20,Thursday,4_Thursday,14
41595,Quaglinos,PDR,PDR,Dinner,2020-02-24,Monday,1_Monday,11
41596,Quaglinos,PDR,PDR,Dinner,2020-02-27,Thursday,4_Thursday,21
41597,Quaglinos,PDR,PDR,Dinner,2020-02-29,Saturday,6_Saturday,17
41598,Quaglinos,PDR,PDR,Dinner,2020-03-03,Tuesday,2_Tuesday,7
41599,Quaglinos,PDR,PDR,Dinner,2020-03-04,Wednesday,3_Wednesday,6
41614,Quaglinos,PDR,PDR,Lunch,2019-02-02,Saturday,6_Saturday,93
41615,Quaglinos,PDR,PDR,Lunch,2019-02-03,Sunday,7_Sunday,18
41616,Quaglinos,PDR,PDR,Lunch,2019-02-04,Monday,1_Monday,23
41617,Quaglinos,PDR,PDR,Lunch,2019-02-08,Friday,5_Friday,1
41618,Quaglinos,PDR,PDR,Lunch,2019-02-09,Saturday,6_Saturday,24
41619,Quaglinos,PDR,PDR,Lunch,2019-02-16,Saturday,6_Saturday,33
41620,Quaglinos,PDR,PDR,Lunch,2019-02-22,Friday,5_Friday,1
41621,Quaglinos,PDR,PDR,Lunch,2019-02-23,Saturday,6_Saturday,1
41622,Quaglinos,PDR,PDR,Lunch,2019-02-24,Sunday,7_Sunday,21
41623,Quaglinos,PDR,PDR,Lunch,2019-02-28,Thursday,4_Thursday,3
41624,Quaglinos,PDR,PDR,Lunch,2019-03-01,Friday,5_Friday,14
41625,Quaglinos,PDR,PDR,Lunch,2019-03-02,Saturday,6_Saturday,20
41752,Quaglinos,PDR,PDR,Lunch,2020-01-04,Saturday,6_Saturday,35
41753,Quaglinos,PDR,PDR,Lunch,2020-01-23,Thursday,4_Thursday,21
41754,Quaglinos,PDR,PDR,Lunch,2020-01-25,Saturday,6_Saturday,16
41755,Quaglinos,PDR,PDR,Lunch,2020-01-26,Sunday,7_Sunday,1
41756,Quaglinos,PDR,PDR,Lunch,2020-02-01,Saturday,6_Saturday,36
41757,Quaglinos,PDR,PDR,Lunch,2020-02-02,Sunday,7_Sunday,20
41758,Quaglinos,PDR,PDR,Lunch,2020-02-07,Friday,5_Friday,19
41759,Quaglinos,PDR,PDR,Lunch,2020-02-09,Sunday,7_Sunday,27
41760,Quaglinos,PDR,PDR,Lunch,2020-02-12,Wednesday,3_Wednesday,47
41761,Quaglinos,PDR,PDR,Lunch,2020-02-15,Saturday,6_Saturday,41
41762,Quaglinos,PDR,PDR,Lunch,2020-02-16,Sunday,7_Sunday,30
41763,Quaglinos,PDR,PDR,Lunch,2020-02-20,Thursday,4_Thursday,13
41764,Quaglinos,PDR,PDR,Lunch,2020-02-21,Friday,5_Friday,38
41765,Quaglinos,PDR,PDR,Lunch,2020-02-25,Tuesday,2_Tuesday,24
41766,Quaglinos,PDR,PDR,Lunch,2020-02-28,Friday,5_Friday,23
41767,Quaglinos,PDR,PDR,Lunch,2020-02-29,Saturday,6_Saturday,33
41768,Quaglinos,PDR,PDR,Lunch,2020-03-01,Sunday,7_Sunday,32
41769,Quaglinos,PDR,PDR,Lunch,2020-03-03,Tuesday,2_Tuesday,12
41770,Quaglinos,PDR,PDR,Lunch,2020-03-05,Thursday,4_Thursday,2
41788,Quaglinos,PDR,PDR,Night,2019-02-01,Friday,5_Friday,35
41789,Quaglinos,PDR,PDR,Night,2019-02-02,Saturday,6_Saturday,14
41790,Quaglinos,PDR,PDR,Night,2019-02-06,Wednesday,3_Wednesday,42
41791,Quaglinos,PDR,PDR,Night,2019-02-09,Saturday,6_Saturday,44
41792,Quaglinos,PDR,PDR,Night,2019-02-13,Wednesday,3_Wednesday,9
41793,Quaglinos,PDR,PDR,Night,2019-02-15,Friday,5_Friday,11
41794,Quaglinos,PDR,PDR,Night,2019-02-16,Saturday,6_Saturday,36
41795,Quaglinos,PDR,PDR,Night,2019-02-19,Tuesday,2_Tuesday,26
41796,Quaglinos,PDR,PDR,Night,2019-02-22,Friday,5_Friday,25
41797,Quaglinos,PDR,PDR,Night,2019-02-23,Saturday,6_Saturday,48
41798,Quaglinos,PDR,PDR,Night,2019-02-28,Thursday,4_Thursday,33
41799,Quaglinos,PDR,PDR,Night,2019-03-01,Friday,5_Friday,34
41800,Quaglinos,PDR,PDR,Night,2019-03-02,Saturday,6_Saturday,24
41801,Quaglinos,PDR,PDR,Night,2019-03-05,Tuesday,2_Tuesday,1
41802,Quaglinos,PDR,PDR,Night,2019-03-06,Wednesday,3_Wednesday,11
41935,Quaglinos,PDR,PDR,Night,2020-01-04,Saturday,6_Saturday,23
41936,Quaglinos,PDR,PDR,Night,2020-01-10,Friday,5_Friday,30
41937,Quaglinos,PDR,PDR,Night,2020-01-11,Saturday,6_Saturday,48
41938,Quaglinos,PDR,PDR,Night,2020-01-15,Wednesday,3_Wednesday,9
41939,Quaglinos,PDR,PDR,Night,2020-01-16,Thursday,4_Thursday,22
41940,Quaglinos,PDR,PDR,Night,2020-01-17,Friday,5_Friday,33
41941,Quaglinos,PDR,PDR,Night,2020-01-18,Saturday,6_Saturday,26
41942,Quaglinos,PDR,PDR,Night,2020-01-23,Thursday,4_Thursday,20
41943,Quaglinos,PDR,PDR,Night,2020-01-24,Friday,5_Friday,24
41944,Quaglinos,PDR,PDR,Night,2020-01-25,Saturday,6_Saturday,14
41945,Quaglinos,PDR,PDR,Night,2020-01-29,Wednesday,3_Wednesday,3
41946,Quaglinos,PDR,PDR,Night,2020-01-30,Thursday,4_Thursday,16
41947,Quaglinos,PDR,PDR,Night,2020-02-01,Saturday,6_Saturday,32
41948,Quaglinos,PDR,PDR,Night,2020-02-05,Wednesday,3_Wednesday,18
41949,Quaglinos,PDR,PDR,Night,2020-02-06,Thursday,4_Thursday,40
41950,Quaglinos,PDR,PDR,Night,2020-02-07,Friday,5_Friday,11
41951,Quaglinos,PDR,PDR,Night,2020-02-08,Saturday,6_Saturday,83
41952,Quaglinos,PDR,PDR,Night,2020-02-10,Monday,1_Monday,24
41953,Quaglinos,PDR,PDR,Night,2020-02-11,Tuesday,2_Tuesday,12
41954,Quaglinos,PDR,PDR,Night,2020-02-12,Wednesday,3_Wednesday,22
41955,Quaglinos,PDR,PDR,Night,2020-02-15,Saturday,6_Saturday,35
41956,Quaglinos,PDR,PDR,Night,2020-02-19,Wednesday,3_Wednesday,17
41957,Quaglinos,PDR,PDR,Night,2020-02-20,Thursday,4_Thursday,35
41958,Quaglinos,PDR,PDR,Night,2020-02-22,Saturday,6_Saturday,41
41959,Quaglinos,PDR,PDR,Night,2020-02-26,Wednesday,3_Wednesday,21
41960,Quaglinos,PDR,PDR,Night,2020-02-27,Thursday,4_Thursday,18
41961,Quaglinos,PDR,PDR,Night,2020-02-28,Friday,5_Friday,58
41962,Quaglinos,PDR,PDR,Night,2020-02-29,Saturday,6_Saturday,40
41963,Quaglinos,PDR,PDR,Night,2020-03-03,Tuesday,2_Tuesday,32
41964,Quaglinos,PDR,PDR,Night,2020-03-04,Wednesday,3_Wednesday,13
41996,Quaglinos,Restaurant,Restaurant,Dinner,2019-02-01,Friday,5_Friday,118
41997,Quaglinos,Restaurant,Restaurant,Dinner,2019-02-02,Saturday,6_Saturday,239
41998,Quaglinos,Restaurant,Restaurant,Dinner,2019-02-04,Monday,1_Monday,75
41999,Quaglinos,Restaurant,Restaurant,Dinner,2019-02-06,Wednesday,3_Wednesday,152
42000,Quaglinos,Restaurant,Restaurant,Dinner,2019-02-07,Thursday,4_Thursday,199
42001,Quaglinos,Restaurant,Restaurant,Dinner,2019-02-08,Friday,5_Friday,127
42002,Quaglinos,Restaurant,Restaurant,Dinner,2019-02-09,Saturday,6_Saturday,210
42003,Quaglinos,Restaurant,Restaurant,Dinner,2019-02-11,Monday,1_Monday,55
42004,Quaglinos,Restaurant,Restaurant,Dinner,2019-02-13,Wednesday,3_Wednesday,136
42005,Quaglinos,Restaurant,Restaurant,Dinner,2019-02-14,Thursday,4_Thursday,199
42006,Quaglinos,Restaurant,Restaurant,Dinner,2019-02-15,Friday,5_Friday,140
42007,Quaglinos,Restaurant,Restaurant,Dinner,2019-02-16,Saturday,6_Saturday,206
42008,Quaglinos,Restaurant,Restaurant,Dinner,2019-02-17,Sunday,7_Sunday,53
42009,Quaglinos,Restaurant,Restaurant,Dinner,2019-02-18,Monday,1_Monday,31
42010,Quaglinos,Restaurant,Restaurant,Dinner,2019-02-19,Tuesday,2_Tuesday,64
42011,Quaglinos,Restaurant,Restaurant,Dinner,2019-02-20,Wednesday,3_Wednesday,109
42012,Quaglinos,Restaurant,Restaurant,Dinner,2019-02-21,Thursday,4_Thursday,155
42013,Quaglinos,Restaurant,Restaurant,Dinner,2019-02-22,Friday,5_Friday,136
42014,Quaglinos,Restaurant,Restaurant,Dinner,2019-02-23,Saturday,6_Saturday,169
42015,Quaglinos,Restaurant,Restaurant,Dinner,2019-02-26,Tuesday,2_Tuesday,2
42016,Quaglinos,Restaurant,Restaurant,Dinner,2019-02-27,Wednesday,3_Wednesday,126
42017,Quaglinos,Restaurant,Restaurant,Dinner,2019-02-28,Thursday,4_Thursday,148
42018,Quaglinos,Restaurant,Restaurant,Dinner,2019-03-01,Friday,5_Friday,124
42019,Quaglinos,Restaurant,Restaurant,Dinner,2019-03-02,Saturday,6_Saturday,137
42020,Quaglinos,Restaurant,Restaurant,Dinner,2019-03-04,Monday,1_Monday,55
42021,Quaglinos,Restaurant,Restaurant,Dinner,2019-03-05,Tuesday,2_Tuesday,95
42022,Quaglinos,Restaurant,Restaurant,Dinner,2019-03-06,Wednesday,3_Wednesday,81
42023,Quaglinos,Restaurant,Restaurant,Dinner,2019-03-07,Thursday,4_Thursday,153
