,Restaurant,Week,Day,This Week,Last Week,Last Year,vs. LW,vs. LW %,vs. LY,vs. LY %
497,East 59th,Eight Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1811,East 59th,Eight Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
115,East 59th,Eight Weeks,Full Week,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1841,Fish Market,This Week,Monday,0.0,0.0,3.0,0.0,1.0,-3.0,-1.0
523,Fish Market,This Week,Tuesday,0.0,0.0,4.0,0.0,1.0,-4.0,-1.0
524,Fish Market,This Week,Wednesday,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
522,Fish Market,This Week,Thursday,0.0,0.0,2.0,0.0,1.0,-2.0,-1.0
520,Fish Market,This Week,Friday,8.0,0.0,0.0,8.0,8.0,8.0,8.0
521,Fish Market,This Week,Saturday,-3.0,0.0,2.0,-3.0,-3.0,-5.0,-2.5
130,Fish Market,This Week,Full Week,4.0,0.0,11.0,4.0,4.0,-7.0,-0.6363636363636364
1304,Fish Market,Next Week,Monday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
519,Fish Market,Next Week,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1305,Fish Market,Next Week,Wednesday,0.0,0.0,2.0,0.0,1.0,-2.0,-1.0
518,Fish Market,Next Week,Thursday,2.0,0.0,0.0,2.0,2.0,2.0,2.0
516,Fish Market,Next Week,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
517,Fish Market,Next Week,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
127,Fish Market,Next Week,Full Week,2.0,0.0,2.0,2.0,2.0,0.0,0.5
526,Fish Market,Two Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1307,Fish Market,Two Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1308,Fish Market,Two Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
132,Fish Market,Two Weeks,Full Week,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1306,Fish Market,Three Weeks,Monday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1844,Fish Market,Three Weeks,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
525,Fish Market,Three Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1842,Fish Market,Three Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1843,Fish Market,Three Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
131,Fish Market,Three Weeks,Full Week,0.0,0.0,0.0,0.0,1.0,0.0,1.0
515,Fish Market,Four Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1303,Fish Market,Four Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
514,Fish Market,Four Weeks,Friday,2.0,0.0,0.0,2.0,2.0,2.0,2.0
1835,Fish Market,Four Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
126,Fish Market,Four Weeks,Full Week,2.0,0.0,0.0,2.0,2.0,2.0,2.0
1831,Fish Market,Five Weeks,Monday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1833,Fish Market,Five Weeks,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1834,Fish Market,Five Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1832,Fish Market,Five Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
125,Fish Market,Five Weeks,Full Week,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1840,Fish Market,Six Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1839,Fish Market,Six Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
129,Fish Market,Six Weeks,Full Week,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1837,Fish Market,Seven Weeks,Monday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1838,Fish Market,Seven Weeks,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1836,Fish Market,Seven Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
128,Fish Market,Seven Weeks,Full Week,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1830,Fish Market,Eight Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
124,Fish Market,Eight Weeks,Full Week,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1858,Fiume,This Week,Monday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
540,Fiume,This Week,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
541,Fiume,This Week,Wednesday,0.0,8.0,-2.0,-8.0,-1.0,2.0,-1.0
539,Fiume,This Week,Thursday,0.0,7.0,0.0,-7.0,-1.0,0.0,1.0
536,Fiume,This Week,Friday,19.0,9.0,2.0,10.0,1.1111111111111112,17.0,8.5
537,Fiume,This Week,Saturday,4.0,14.0,4.0,-10.0,-0.7142857142857143,0.0,0.25
538,Fiume,This Week,Sunday,3.0,0.0,3.0,3.0,3.0,0.0,0.3333333333333333
138,Fiume,This Week,Full Week,26.0,38.0,7.0,-12.0,-0.3157894736842105,19.0,2.7142857142857144
533,Fiume,Next Week,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
534,Fiume,Next Week,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
532,Fiume,Next Week,Thursday,0.0,5.0,0.0,-5.0,-1.0,0.0,1.0
529,Fiume,Next Week,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
530,Fiume,Next Week,Saturday,5.0,0.0,0.0,5.0,5.0,5.0,5.0
531,Fiume,Next Week,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
135,Fiume,Next Week,Full Week,5.0,5.0,0.0,0.0,0.2,5.0,5.0
1861,Fiume,Two Weeks,Monday,0.0,0.0,6.0,0.0,1.0,-6.0,-1.0
546,Fiume,Two Weeks,Tuesday,2.0,0.0,-5.0,2.0,2.0,7.0,-1.4
547,Fiume,Two Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
545,Fiume,Two Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
544,Fiume,Two Weeks,Friday,-5.0,0.0,0.0,-5.0,-5.0,-5.0,-5.0
1312,Fiume,Two Weeks,Saturday,0.0,13.0,7.0,-13.0,-1.0,-7.0,-1.0
1313,Fiume,Two Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
140,Fiume,Two Weeks,Full Week,-3.0,13.0,8.0,-16.0,-1.2307692307692308,-11.0,-1.375
543,Fiume,Three Weeks,Tuesday,0.0,0.0,1.0,0.0,1.0,-1.0,-1.0
542,Fiume,Three Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1311,Fiume,Three Weeks,Friday,0.0,5.0,0.0,-5.0,-1.0,0.0,1.0
1859,Fiume,Three Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1860,Fiume,Three Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
139,Fiume,Three Weeks,Full Week,0.0,5.0,1.0,-5.0,-1.0,-1.0,-1.0
528,Fiume,Four Weeks,Tuesday,4.0,0.0,0.0,4.0,4.0,4.0,4.0
1309,Fiume,Four Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1854,Fiume,Four Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
134,Fiume,Four Weeks,Full Week,4.0,0.0,0.0,4.0,4.0,4.0,4.0
1853,Fiume,Five Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1852,Fiume,Five Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1851,Fiume,Five Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
133,Fiume,Five Weeks,Full Week,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1857,Fiume,Six Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1856,Fiume,Six Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
535,Fiume,Six Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
137,Fiume,Six Weeks,Full Week,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1855,Fiume,Seven Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1310,Fiume,Seven Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
136,Fiume,Seven Weeks,Full Week,0.0,0.0,0.0,0.0,1.0,0.0,1.0
573,German Gymnasium,This Week,Monday,9.0,0.0,8.0,9.0,9.0,1.0,0.125
577,German Gymnasium,This Week,Tuesday,19.0,0.0,19.0,19.0,19.0,0.0,0.05263157894736842
578,German Gymnasium,This Week,Wednesday,21.0,18.0,15.0,3.0,0.16666666666666666,6.0,0.4
576,German Gymnasium,This Week,Thursday,13.0,7.0,0.0,6.0,0.8571428571428571,13.0,13.0
572,German Gymnasium,This Week,Friday,24.0,32.0,10.0,-8.0,-0.25,14.0,1.4
574,German Gymnasium,This Week,Saturday,56.0,53.0,25.0,3.0,0.05660377358490566,31.0,1.24
575,German Gymnasium,This Week,Sunday,56.0,32.0,-1.0,24.0,0.75,57.0,-57.0
147,German Gymnasium,This Week,Full Week,198.0,142.0,76.0,56.0,0.39436619718309857,122.0,1.605263157894737
562,German Gymnasium,Next Week,Monday,30.0,13.0,15.0,17.0,1.3076923076923077,15.0,1.0
566,German Gymnasium,Next Week,Tuesday,20.0,20.0,8.0,0.0,0.05,12.0,1.5
567,German Gymnasium,Next Week,Wednesday,11.0,13.0,4.0,-2.0,-0.15384615384615385,7.0,1.75
565,German Gymnasium,Next Week,Thursday,11.0,36.0,2.0,-25.0,-0.6944444444444444,9.0,4.5
561,German Gymnasium,Next Week,Friday,21.0,16.0,7.0,5.0,0.3125,14.0,2.0
563,German Gymnasium,Next Week,Saturday,30.0,34.0,33.0,-4.0,-0.11764705882352941,-3.0,-0.09090909090909091
564,German Gymnasium,Next Week,Sunday,19.0,31.0,29.0,-12.0,-0.3870967741935484,-10.0,-0.3448275862068966
144,German Gymnasium,Next Week,Full Week,142.0,163.0,98.0,-21.0,-0.12883435582822086,44.0,0.4489795918367347
587,German Gymnasium,Two Weeks,Monday,12.0,0.0,8.0,12.0,12.0,4.0,0.5
591,German Gymnasium,Two Weeks,Tuesday,2.0,3.0,8.0,-1.0,-0.3333333333333333,-6.0,-0.75
592,German Gymnasium,Two Weeks,Wednesday,12.0,6.0,15.0,6.0,1.0,-3.0,-0.2
590,German Gymnasium,Two Weeks,Thursday,19.0,28.0,8.0,-9.0,-0.32142857142857145,11.0,1.375
586,German Gymnasium,Two Weeks,Friday,9.0,0.0,22.0,9.0,9.0,-13.0,-0.5909090909090909
588,German Gymnasium,Two Weeks,Saturday,2.0,43.0,0.0,-41.0,-0.9534883720930233,2.0,2.0
589,German Gymnasium,Two Weeks,Sunday,0.0,15.0,10.0,-15.0,-1.0,-10.0,-1.0
149,German Gymnasium,Two Weeks,Full Week,56.0,95.0,71.0,-39.0,-0.4105263157894737,-15.0,-0.2112676056338028
580,German Gymnasium,Three Weeks,Monday,3.0,6.0,2.0,-3.0,-0.5,1.0,0.5
584,German Gymnasium,Three Weeks,Tuesday,13.0,2.0,0.0,11.0,5.5,13.0,13.0
585,German Gymnasium,Three Weeks,Wednesday,0.0,4.0,0.0,-4.0,-1.0,0.0,1.0
583,German Gymnasium,Three Weeks,Thursday,4.0,6.0,6.0,-2.0,-0.3333333333333333,-2.0,-0.3333333333333333
579,German Gymnasium,Three Weeks,Friday,0.0,5.0,0.0,-5.0,-1.0,0.0,1.0
581,German Gymnasium,Three Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
582,German Gymnasium,Three Weeks,Sunday,2.0,0.0,2.0,2.0,2.0,0.0,0.5
148,German Gymnasium,Three Weeks,Full Week,22.0,23.0,10.0,-1.0,-0.043478260869565216,12.0,1.2
1316,German Gymnasium,Four Weeks,Monday,0.0,5.0,0.0,-5.0,-1.0,0.0,1.0
1317,German Gymnasium,Four Weeks,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1318,German Gymnasium,Four Weeks,Wednesday,0.0,4.0,0.0,-4.0,-1.0,0.0,1.0
560,German Gymnasium,Four Weeks,Thursday,0.0,2.0,0.0,-2.0,-1.0,0.0,1.0
557,German Gymnasium,Four Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
558,German Gymnasium,Four Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
559,German Gymnasium,Four Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
143,German Gymnasium,Four Weeks,Full Week,0.0,11.0,0.0,-11.0,-1.0,0.0,1.0
1868,German Gymnasium,Five Weeks,Monday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1869,German Gymnasium,Five Weeks,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
556,German Gymnasium,Five Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
555,German Gymnasium,Five Weeks,Thursday,0.0,0.0,2.0,0.0,1.0,-2.0,-1.0
553,German Gymnasium,Five Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
554,German Gymnasium,Five Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1315,German Gymnasium,Five Weeks,Sunday,0.0,0.0,6.0,0.0,1.0,-6.0,-1.0
142,German Gymnasium,Five Weeks,Full Week,0.0,0.0,8.0,0.0,1.0,-8.0,-1.0
1876,German Gymnasium,Six Weeks,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
571,German Gymnasium,Six Weeks,Wednesday,0.0,2.0,0.0,-2.0,-1.0,0.0,1.0
1875,German Gymnasium,Six Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1319,German Gymnasium,Six Weeks,Friday,0.0,0.0,3.0,0.0,1.0,-3.0,-1.0
1320,German Gymnasium,Six Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
570,German Gymnasium,Six Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
146,German Gymnasium,Six Weeks,Full Week,0.0,2.0,3.0,-2.0,-1.0,-3.0,-1.0
1871,German Gymnasium,Seven Weeks,Monday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1873,German Gymnasium,Seven Weeks,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1874,German Gymnasium,Seven Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
569,German Gymnasium,Seven Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1870,German Gymnasium,Seven Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
568,German Gymnasium,Seven Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1872,German Gymnasium,Seven Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
145,German Gymnasium,Seven Weeks,Full Week,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1866,German Gymnasium,Eight Weeks,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1867,German Gymnasium,Eight Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1865,German Gymnasium,Eight Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1314,German Gymnasium,Eight Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1864,German Gymnasium,Eight Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
141,German Gymnasium,Eight Weeks,Full Week,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1903,Issho Restaurant,This Week,Monday,0.0,0.0,7.0,0.0,1.0,-7.0,-1.0
1907,Issho Restaurant,This Week,Tuesday,0.0,0.0,-2.0,0.0,1.0,2.0,-1.0
1908,Issho Restaurant,This Week,Wednesday,0.0,0.0,6.0,0.0,1.0,-6.0,-1.0
1906,Issho Restaurant,This Week,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1902,Issho Restaurant,This Week,Friday,0.0,0.0,4.0,0.0,1.0,-4.0,-1.0
1904,Issho Restaurant,This Week,Saturday,0.0,0.0,8.0,0.0,1.0,-8.0,-1.0
1905,Issho Restaurant,This Week,Sunday,0.0,0.0,4.0,0.0,1.0,-4.0,-1.0
156,Issho Restaurant,This Week,Full Week,0.0,0.0,27.0,0.0,1.0,-27.0,-1.0
1897,Issho Restaurant,Next Week,Monday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1898,Issho Restaurant,Next Week,Tuesday,0.0,0.0,2.0,0.0,1.0,-2.0,-1.0
612,Issho Restaurant,Next Week,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
611,Issho Restaurant,Next Week,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
608,Issho Restaurant,Next Week,Friday,2.0,0.0,-4.0,2.0,2.0,6.0,-1.5
609,Issho Restaurant,Next Week,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
610,Issho Restaurant,Next Week,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
153,Issho Restaurant,Next Week,Full Week,2.0,0.0,-2.0,2.0,2.0,4.0,-2.0
618,Issho Restaurant,Two Weeks,Monday,2.0,0.0,7.0,2.0,2.0,-5.0,-0.7142857142857143
622,Issho Restaurant,Two Weeks,Tuesday,0.0,0.0,3.0,0.0,1.0,-3.0,-1.0
623,Issho Restaurant,Two Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
621,Issho Restaurant,Two Weeks,Thursday,4.0,0.0,2.0,4.0,4.0,2.0,1.0
1334,Issho Restaurant,Two Weeks,Friday,0.0,0.0,5.0,0.0,1.0,-5.0,-1.0
619,Issho Restaurant,Two Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
620,Issho Restaurant,Two Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
158,Issho Restaurant,Two Weeks,Full Week,6.0,0.0,17.0,6.0,6.0,-11.0,-0.6470588235294118
614,Issho Restaurant,Three Weeks,Monday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
617,Issho Restaurant,Three Weeks,Tuesday,0.0,0.0,8.0,0.0,1.0,-8.0,-1.0
1333,Issho Restaurant,Three Weeks,Wednesday,0.0,6.0,0.0,-6.0,-1.0,0.0,1.0
616,Issho Restaurant,Three Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1909,Issho Restaurant,Three Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
615,Issho Restaurant,Three Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
157,Issho Restaurant,Three Weeks,Full Week,0.0,6.0,8.0,-6.0,-1.0,-8.0,-1.0
1328,Issho Restaurant,Four Weeks,Monday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1330,Issho Restaurant,Four Weeks,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1329,Issho Restaurant,Four Weeks,Thursday,0.0,2.0,0.0,-2.0,-1.0,0.0,1.0
606,Issho Restaurant,Four Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
607,Issho Restaurant,Four Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
152,Issho Restaurant,Four Weeks,Full Week,0.0,2.0,0.0,-2.0,-1.0,0.0,1.0
1896,Issho Restaurant,Five Weeks,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
604,Issho Restaurant,Five Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
605,Issho Restaurant,Five Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
151,Issho Restaurant,Five Weeks,Full Week,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1901,Issho Restaurant,Six Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1331,Issho Restaurant,Six Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1332,Issho Restaurant,Six Weeks,Saturday,0.0,0.0,2.0,0.0,1.0,-2.0,-1.0
1900,Issho Restaurant,Six Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
155,Issho Restaurant,Six Weeks,Full Week,0.0,0.0,2.0,0.0,1.0,-2.0,-1.0
1899,Issho Restaurant,Seven Weeks,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
613,Issho Restaurant,Seven Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
154,Issho Restaurant,Seven Weeks,Full Week,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1327,Issho Restaurant,Eight Weeks,Saturday,0.0,2.0,0.0,-2.0,-1.0,0.0,1.0
150,Issho Restaurant,Eight Weeks,Full Week,0.0,2.0,0.0,-2.0,-1.0,0.0,1.0
1923,Launceston Place,This Week,Monday,0.0,0.0,3.0,0.0,1.0,-3.0,-1.0
643,Launceston Place,This Week,Tuesday,0.0,0.0,6.0,0.0,1.0,-6.0,-1.0
644,Launceston Place,This Week,Wednesday,4.0,2.0,4.0,2.0,1.0,0.0,0.25
642,Launceston Place,This Week,Thursday,0.0,4.0,4.0,-4.0,-1.0,-4.0,-1.0
639,Launceston Place,This Week,Friday,1.0,-2.0,2.0,3.0,-1.5,-1.0,-0.5
640,Launceston Place,This Week,Saturday,4.0,6.0,4.0,-2.0,-0.3333333333333333,0.0,0.25
641,Launceston Place,This Week,Sunday,-2.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0
165,Launceston Place,This Week,Full Week,7.0,10.0,23.0,-3.0,-0.3,-16.0,-0.6956521739130435
1918,Launceston Place,Next Week,Monday,0.0,0.0,4.0,0.0,1.0,-4.0,-1.0
636,Launceston Place,Next Week,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
637,Launceston Place,Next Week,Wednesday,0.0,4.0,0.0,-4.0,-1.0,0.0,1.0
635,Launceston Place,Next Week,Thursday,0.0,2.0,3.0,-2.0,-1.0,-3.0,-1.0
632,Launceston Place,Next Week,Friday,2.0,4.0,2.0,-2.0,-0.5,0.0,0.5
633,Launceston Place,Next Week,Saturday,2.0,0.0,3.0,2.0,2.0,-1.0,-0.3333333333333333
634,Launceston Place,Next Week,Sunday,4.0,4.0,0.0,0.0,0.25,4.0,4.0
162,Launceston Place,Next Week,Full Week,8.0,14.0,12.0,-6.0,-0.42857142857142855,-4.0,-0.3333333333333333
1925,Launceston Place,Two Weeks,Monday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
651,Launceston Place,Two Weeks,Tuesday,5.0,0.0,-2.0,5.0,5.0,7.0,-3.5
652,Launceston Place,Two Weeks,Wednesday,0.0,2.0,0.0,-2.0,-1.0,0.0,1.0
650,Launceston Place,Two Weeks,Thursday,0.0,2.0,0.0,-2.0,-1.0,0.0,1.0
1341,Launceston Place,Two Weeks,Friday,0.0,2.0,2.0,-2.0,-1.0,-2.0,-1.0
1342,Launceston Place,Two Weeks,Saturday,0.0,0.0,-2.0,0.0,1.0,2.0,-1.0
649,Launceston Place,Two Weeks,Sunday,0.0,4.0,0.0,-4.0,-1.0,0.0,1.0
167,Launceston Place,Two Weeks,Full Week,5.0,10.0,-2.0,-5.0,-0.5,7.0,-3.5
647,Launceston Place,Three Weeks,Tuesday,3.0,0.0,4.0,3.0,3.0,-1.0,-0.25
648,Launceston Place,Three Weeks,Wednesday,4.0,2.0,0.0,2.0,1.0,4.0,4.0
646,Launceston Place,Three Weeks,Thursday,0.0,2.0,0.0,-2.0,-1.0,0.0,1.0
1924,Launceston Place,Three Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
645,Launceston Place,Three Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1340,Launceston Place,Three Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
166,Launceston Place,Three Weeks,Full Week,7.0,4.0,4.0,3.0,0.75,3.0,0.75
1337,Launceston Place,Four Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1336,Launceston Place,Four Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1917,Launceston Place,Four Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
630,Launceston Place,Four Weeks,Saturday,0.0,0.0,2.0,0.0,1.0,-2.0,-1.0
631,Launceston Place,Four Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
161,Launceston Place,Four Weeks,Full Week,0.0,0.0,2.0,0.0,1.0,-2.0,-1.0
1916,Launceston Place,Five Weeks,Wednesday,0.0,0.0,2.0,0.0,1.0,-2.0,-1.0
1915,Launceston Place,Five Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
628,Launceston Place,Five Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
629,Launceston Place,Five Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
160,Launceston Place,Five Weeks,Full Week,0.0,0.0,2.0,0.0,1.0,-2.0,-1.0
1922,Launceston Place,Six Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1921,Launceston Place,Six Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1920,Launceston Place,Six Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1338,Launceston Place,Six Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1339,Launceston Place,Six Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
164,Launceston Place,Six Weeks,Full Week,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1919,Launceston Place,Seven Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
638,Launceston Place,Seven Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
163,Launceston Place,Seven Weeks,Full Week,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1914,Launceston Place,Eight Weeks,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1335,Launceston Place,Eight Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
627,Launceston Place,Eight Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
159,Launceston Place,Eight Weeks,Full Week,0.0,0.0,0.0,0.0,1.0,0.0,1.0
684,Madison Restaurant,This Week,Monday,0.0,0.0,-2.0,0.0,1.0,2.0,-1.0
688,Madison Restaurant,This Week,Tuesday,6.0,0.0,-2.0,6.0,6.0,8.0,-4.0
689,Madison Restaurant,This Week,Wednesday,11.0,2.0,-1.0,9.0,4.5,12.0,-12.0
687,Madison Restaurant,This Week,Thursday,17.0,-2.0,-2.0,19.0,-9.5,19.0,-9.5
683,Madison Restaurant,This Week,Friday,13.0,10.0,3.0,3.0,0.3,10.0,3.3333333333333335
685,Madison Restaurant,This Week,Saturday,-2.0,19.0,11.0,-21.0,-1.105263157894737,-13.0,-1.1818181818181819
686,Madison Restaurant,This Week,Sunday,33.0,6.0,13.0,27.0,4.5,20.0,1.5384615384615385
174,Madison Restaurant,This Week,Full Week,78.0,35.0,20.0,43.0,1.2285714285714286,58.0,2.9
670,Madison Restaurant,Next Week,Monday,6.0,10.0,0.0,-4.0,-0.4,6.0,6.0
674,Madison Restaurant,Next Week,Tuesday,9.0,2.0,4.0,7.0,3.5,5.0,1.25
